"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"","Это текст 1296","This is text 1296","","False","context_for_row_1296","",""
"","Это текст 1297","This is text 1297","","False","context_for_row_1297","",""
"","Это текст 1298","This is text 1298","","False","context_for_row_1298","",""
"","Это текст 1299","This is text 1299","","False","context_for_row_1299","",""
"","Это текст 1300","This is text 1300","","False","context_for_row_1300","",""
"","Это текст 1301","This is text 1301","","False","context_for_row_1301","",""
"","Это текст 1302","This is text 1302","","False","context_for_row_1302","",""
"","Это текст 1303","This is text 1303","","False","context_for_row_1303","",""
"","Это текст 1304","This is text 1304","","False","context_for_row_1304","",""
"","Это текст 1305","This is text 1305","","False","context_for_row_1305","",""
"","Это текст 1306","This is text 1306","","False","context_for_row_1306","",""
"","Это текст 1307","This is text 1307","","False","context_for_row_1307","",""
"","Это текст 1308","This is text 1308","","False","context_for_row_1308","",""
"","Это текст 1309","This is text 1309","","False","context_for_row_1309","",""
"","Это текст 1310","This is text 1310","","False","context_for_row_1310","",""
"","Это текст 1311","This is text 1311","","False","context_for_row_1311","",""
"","Это текст 1312","This is text 1312","","False","context_for_row_1312","",""
"","Это текст 1313","This is text 1313","","False","context_for_row_1313","",""
"","Это текст 1314","This is text 1314","","False","context_for_row_1314","",""
"","Это текст 1315","This is text 1315","","False","context_for_row_1315","",""
"","Это текст 1316","This is text 1316","","False","context_for_row_1316","",""
"","Это текст 1317","This is text 1317","","False","context_for_row_1317","",""
"","Это текст 1318","This is text 1318","","False","context_for_row_1318","",""
"","Это текст 1319","This is text 1319","","False","context_for_row_1319","",""
"","Это текст 1320","This is text 1320","","False","context_for_row_1320","",""
"","Это текст 1321","This is text 1321","","False","context_for_row_1321","",""
"","Это текст 1322","This is text 1322","","False","context_for_row_1322","",""
"","Это текст 1323","This is text 1323","","False","context_for_row_1323","",""
"","Это текст 1324","This is text 1324","","False","context_for_row_1324","",""
"","Это текст 1325","This is text 1325","","False","context_for_row_1325","",""
"","Это текст 1326","This is text 1326","","False","context_for_row_1326","",""
"","Это текст 1327","This is text 1327","","False","context_for_row_1327","",""
"","Это текст 1328","This is text 1328","","False","context_for_row_1328","",""
"","Это текст 1329","This is text 1329","","False","context_for_row_1329","",""
"","Это текст 1330","This is text 1330","","False","context_for_row_1330","",""
"","Это текст 1331","This is text 1331","","False","context_for_row_1331","",""
"","Это текст 1332","This is text 1332","","False","context_for_row_1332","",""
"","Это текст 1333","This is text 1333","","False","context_for_row_1333","",""
"","Это текст 1334","This is text 1334","","False","context_for_row_1334","",""
"","Это текст 1335","This is text 1335","","False","context_for_row_1335","",""
"","Это текст 1336","This is text 1336","","False","context_for_row_1336","",""
"","Это текст 1337","This is text 1337","","False","context_for_row_1337","",""
"","Это текст 1338","This is text 1338","","False","context_for_row_1338","",""
"","Это текст 1339","This is text 1339","","False","context_for_row_1339","",""
"","Это текст 1340","This is text 1340","","False","context_for_row_1340","",""
"","Это текст 1341","This is text 1341","","False","context_for_row_1341","",""
"","Это текст 1342","This is text 1342","","False","context_for_row_1342","",""
"","Это текст 1343","This is text 1343","","False","context_for_row_1343","",""
"","Это текст 1344","This is text 1344","","False","context_for_row_1344","",""
"","Это текст 1345","This is text 1345","","False","context_for_row_1345","",""
"","Это текст 1346","This is text 1346","","False","context_for_row_1346","",""
"","Это текст 1347","This is text 1347","","False","context_for_row_1347","",""
"","Это текст 1348","This is text 1348","","False","context_for_row_1348","",""
"","Это текст 1349","This is text 1349","","False","context_for_row_1349","",""
"","Это текст 1350","This is text 1350","","False","context_for_row_1350","",""
"","Это текст 1351","This is text 1351","","False","context_for_row_1351","",""
"","Это текст 1352","This is text 1352","","False","context_for_row_1352","",""
"","Это текст 1353","This is text 1353","","False","context_for_row_1353","",""
"","Это текст 1354","This is text 1354","","False","context_for_row_1354","",""
"","Это текст 1355","This is text 1355","","False","context_for_row_1355","",""
