location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,Это текст 1070,Это текст 1070,,FALSE,context_for_row_1070,,
,Это текст 1071,Это текст 1071,,FALSE,context_for_row_1071,,
,Это текст 1072,Это текст 1072,,FALSE,context_for_row_1072,,
,Это текст 1073,Это текст 1073,,FALSE,context_for_row_1073,,
,Это текст 1074,Это текст 1074,,FALSE,context_for_row_1074,,
,Это текст 1075,Это текст 1075,,FALSE,context_for_row_1075,,
,Это текст 1076,Это текст 1076,,FALSE,context_for_row_1076,,
,Это текст 1077,Это текст 1077,,FALSE,context_for_row_1077,,
,Это текст 1078,Это текст 1078,,FALSE,context_for_row_1078,,
,Это текст 1079,Это текст 1079,,FALSE,context_for_row_1079,,
,Это текст 1080,Это текст 1080,,FALSE,context_for_row_1080,,
,Это текст 1081,Это текст 1081,,FALSE,context_for_row_1081,,
,Это текст 1082,Это текст 1082,,FALSE,context_for_row_1082,,
,Это текст 1083,Это текст 1083,,FALSE,context_for_row_1083,,
,Это текст 1084,Это текст 1084,,FALSE,context_for_row_1084,,
,Это текст 1085,Это текст 1085,,FALSE,context_for_row_1085,,
,Это текст 1086,Это текст 1086,,FALSE,context_for_row_1086,,
,Это текст 1087,Это текст 1087,,FALSE,context_for_row_1087,,
,Это текст 1088,Это текст 1088,,FALSE,context_for_row_1088,,
,Это текст 1089,Это текст 1089,,FALSE,context_for_row_1089,,
,Это текст 1090,Это текст 1090,,FALSE,context_for_row_1090,,
,Это текст 1091,Это текст 1091,,FALSE,context_for_row_1091,,
,Это текст 1092,Это текст 1092,,FALSE,context_for_row_1092,,
,Это текст 1093,Это текст 1093,,FALSE,context_for_row_1093,,
,Это текст 1094,Это текст 1094,,FALSE,context_for_row_1094,,
,Это текст 1095,Это текст 1095,,FALSE,context_for_row_1095,,
,Это текст 1096,Это текст 1096,,FALSE,context_for_row_1096,,
,Это текст 1097,Это текст 1097,,FALSE,context_for_row_1097,,
,Это текст 1098,Это текст 1098,,FALSE,context_for_row_1098,,
,Это текст 1099,Это текст 1099,,FALSE,context_for_row_1099,,
,Это текст 1100,Это текст 1100,,FALSE,context_for_row_1100,,
,Это текст 1101,Это текст 1101,,FALSE,context_for_row_1101,,
,Это текст 1102,Это текст 1102,,FALSE,context_for_row_1102,,
,Это текст 1103,Это текст 1103,,FALSE,context_for_row_1103,,
,Это текст 1104,Это текст 1104,,FALSE,context_for_row_1104,,
,Это текст 1105,Это текст 1105,,FALSE,context_for_row_1105,,
,Это текст 1106,Это текст 1106,,FALSE,context_for_row_1106,,
,Это текст 1107,Это текст 1107,,FALSE,context_for_row_1107,,
,Это текст 1108,Это текст 1108,,FALSE,context_for_row_1108,,
,Это текст 1109,Это текст 1109,,FALSE,context_for_row_1109,,
,Это текст 1110,Это текст 1110,,FALSE,context_for_row_1110,,
,Это текст 1111,Это текст 1111,,FALSE,context_for_row_1111,,
,Это текст 1112,Это текст 1112,,FALSE,context_for_row_1112,,
,Это текст 1113,Это текст 1113,,FALSE,context_for_row_1113,,
,Это текст 1114,Это текст 1114,,FALSE,context_for_row_1114,,
,Это текст 1115,Это текст 1115,,FALSE,context_for_row_1115,,
,Это текст 1116,Это текст 1116,,FALSE,context_for_row_1116,,
,Это текст 1117,Это текст 1117,,FALSE,context_for_row_1117,,
,Это текст 1118,Это текст 1118,,FALSE,context_for_row_1118,,
,Это текст 1119,Это текст 1119,,FALSE,context_for_row_1119,,
,Это текст 1120,Это текст 1120,,FALSE,context_for_row_1120,,
,Это текст 1121,Это текст 1121,,FALSE,context_for_row_1121,,
,Это текст 1122,Это текст 1122,,FALSE,context_for_row_1122,,
,Это текст 1123,Это текст 1123,,FALSE,context_for_row_1123,,
,Это текст 1124,Это текст 1124,,FALSE,context_for_row_1124,,
,Это текст 1125,Это текст 1125,,FALSE,context_for_row_1125,,
,Это текст 1126,Это текст 1126,,FALSE,context_for_row_1126,,
,Это текст 1127,Это текст 1127,,FALSE,context_for_row_1127,,
,Это текст 1128,Это текст 1128,,FALSE,context_for_row_1128,,
,Это текст 1129,Это текст 1129,,FALSE,context_for_row_1129,,
,Это текст 1130,Это текст 1130,,FALSE,context_for_row_1130,,
,Это текст 1131,Это текст 1131,,FALSE,context_for_row_1131,,
,Это текст 1132,Это текст 1132,,FALSE,context_for_row_1132,,
,Это текст 1133,Это текст 1133,,FALSE,context_for_row_1133,,
,Это текст 1134,Это текст 1134,,FALSE,context_for_row_1134,,
,Это текст 1135,Это текст 1135,,FALSE,context_for_row_1135,,
,Это текст 1136,Это текст 1136,,FALSE,context_for_row_1136,,
,Это текст 1137,Это текст 1137,,FALSE,context_for_row_1137,,
,Это текст 1138,Это текст 1138,,FALSE,context_for_row_1138,,
,Это текст 1139,Это текст 1139,,FALSE,context_for_row_1139,,
,Это текст 1140,Это текст 1140,,FALSE,context_for_row_1140,,
,Это текст 1141,Это текст 1141,,FALSE,context_for_row_1141,,
,Это текст 1142,Это текст 1142,,FALSE,context_for_row_1142,,
,Это текст 1143,Это текст 1143,,FALSE,context_for_row_1143,,
,Это текст 1144,Это текст 1144,,FALSE,context_for_row_1144,,
,Это текст 1145,Это текст 1145,,FALSE,context_for_row_1145,,
,Это текст 1146,Это текст 1146,,FALSE,context_for_row_1146,,
,Это текст 1147,Это текст 1147,,FALSE,context_for_row_1147,,
,Это текст 1148,Это текст 1148,,FALSE,context_for_row_1148,,
,Это текст 1149,Это текст 1149,,FALSE,context_for_row_1149,,
,Это текст 1150,Это текст 1150,,FALSE,context_for_row_1150,,
,Это текст 1151,Это текст 1151,,FALSE,context_for_row_1151,,
,Это текст 1152,Это текст 1152,,FALSE,context_for_row_1152,,
,Это текст 1153,Это текст 1153,,FALSE,context_for_row_1153,,
,Это текст 1154,Это текст 1154,,FALSE,context_for_row_1154,,
,Это текст 1155,Это текст 1155,,FALSE,context_for_row_1155,,
,Это текст 1156,Это текст 1156,,FALSE,context_for_row_1156,,
,Это текст 1157,Это текст 1157,,FALSE,context_for_row_1157,,
,Это текст 1158,Это текст 1158,,FALSE,context_for_row_1158,,
,Это текст 1159,Это текст 1159,,FALSE,context_for_row_1159,,
,Это текст 1160,Это текст 1160,,FALSE,context_for_row_1160,,
,Это текст 1161,Это текст 1161,,FALSE,context_for_row_1161,,
,Это текст 1162,Это текст 1162,,FALSE,context_for_row_1162,,
,Это текст 1163,Это текст 1163,,FALSE,context_for_row_1163,,
,Это текст 1164,Это текст 1164,,FALSE,context_for_row_1164,,
,Это текст 1165,Это текст 1165,,FALSE,context_for_row_1165,,
,Это текст 1166,Это текст 1166,,FALSE,context_for_row_1166,,
,Это текст 1167,Это текст 1167,,FALSE,context_for_row_1167,,
,Это текст 1168,Это текст 1168,,FALSE,context_for_row_1168,,
,Это текст 1169,Это текст 1169,,FALSE,context_for_row_1169,,
,Это текст 1170,Это текст 1170,,FALSE,context_for_row_1170,,
,Это текст 1171,Это текст 1171,,FALSE,context_for_row_1171,,
,Это текст 1172,Это текст 1172,,FALSE,context_for_row_1172,,
,Это текст 1173,Это текст 1173,,FALSE,context_for_row_1173,,
,Это текст 1174,Это текст 1174,,FALSE,context_for_row_1174,,
,Это текст 1175,Это текст 1175,,FALSE,context_for_row_1175,,
,Это текст 1176,Это текст 1176,,FALSE,context_for_row_1176,,
,Это текст 1177,Это текст 1177,,FALSE,context_for_row_1177,,
,Это текст 1178,Это текст 1178,,FALSE,context_for_row_1178,,
,Это текст 1179,Это текст 1179,,FALSE,context_for_row_1179,,
,Это текст 1180,Это текст 1180,,FALSE,context_for_row_1180,,
,Это текст 1181,Это текст 1181,,FALSE,context_for_row_1181,,
,Это текст 1182,Это текст 1182,,FALSE,context_for_row_1182,,
,Это текст 1183,Это текст 1183,,FALSE,context_for_row_1183,,
,Это текст 1184,Это текст 1184,,FALSE,context_for_row_1184,,
,Это текст 1185,Это текст 1185,,FALSE,context_for_row_1185,,
,Это текст 1186,Это текст 1186,,FALSE,context_for_row_1186,,
,Это текст 1187,Это текст 1187,,FALSE,context_for_row_1187,,
,Это текст 1188,Это текст 1188,,FALSE,context_for_row_1188,,
,Это текст 1189,Это текст 1189,,FALSE,context_for_row_1189,,
,Это текст 1190,Это текст 1190,,FALSE,context_for_row_1190,,
,Это текст 1191,Это текст 1191,,FALSE,context_for_row_1191,,
,Это текст 1192,Это текст 1192,,FALSE,context_for_row_1192,,
,Это текст 1193,Это текст 1193,,FALSE,context_for_row_1193,,
,Это текст 1194,Это текст 1194,,FALSE,context_for_row_1194,,
,Это текст 1195,Это текст 1195,,FALSE,context_for_row_1195,,
,Это текст 1196,Это текст 1196,,FALSE,context_for_row_1196,,
,Это текст 1197,Это текст 1197,,FALSE,context_for_row_1197,,
,Это текст 1198,Это текст 1198,,FALSE,context_for_row_1198,,
,Это текст 1199,Это текст 1199,,FALSE,context_for_row_1199,,
,Это текст 1200,Это текст 1200,,FALSE,context_for_row_1200,,
,Это текст 1201,Это текст 1201,,FALSE,context_for_row_1201,,
,Это текст 1202,Это текст 1202,,FALSE,context_for_row_1202,,
,Это текст 1203,Это текст 1203,,FALSE,context_for_row_1203,,
,Это текст 1204,Это текст 1204,,FALSE,context_for_row_1204,,
,Это текст 1205,Это текст 1205,,FALSE,context_for_row_1205,,
,Это текст 1206,Это текст 1206,,FALSE,context_for_row_1206,,
,Это текст 1207,Это текст 1207,,FALSE,context_for_row_1207,,
,Это текст 1208,Это текст 1208,,FALSE,context_for_row_1208,,
,Это текст 1209,Это текст 1209,,FALSE,context_for_row_1209,,
,Это текст 1210,Это текст 1210,,FALSE,context_for_row_1210,,
,Это текст 1211,Это текст 1211,,FALSE,context_for_row_1211,,
,Это текст 1212,Это текст 1212,,FALSE,context_for_row_1212,,
,Это текст 1213,Это текст 1213,,FALSE,context_for_row_1213,,
,Это текст 1214,Это текст 1214,,FALSE,context_for_row_1214,,
,Это текст 1215,Это текст 1215,,FALSE,context_for_row_1215,,
,Это текст 1216,Это текст 1216,,FALSE,context_for_row_1216,,
,Это текст 1217,Это текст 1217,,FALSE,context_for_row_1217,,
,Это текст 1218,Это текст 1218,,FALSE,context_for_row_1218,,
